	contig_id	contig_length	checkv_quality	completeness	contamination	provirus
25169	B4_spa_contigs_30414	6167	Low-quality	13.61	0	No
25170	B4_spa_contigs_30537	6152	Low-quality	4.47	0	No
25171	B4_spa_contigs_30548	6151	Low-quality	12.36	0	No
25172	B4_spa_contigs_30555	6150	Low-quality	10.5	0	No
25173	B4_spa_contigs_30574	6147	Low-quality	4.72	0	No
25174	B4_spa_contigs_30633	6140	Low-quality	18.1	0	No
25175	B4_spa_contigs_30642	6139	Low-quality	1.58	0	No
25176	B4_spa_contigs_30651	6137	Low-quality	4.27	0	No
25177	B4_spa_contigs_30653	6137	Low-quality	8.67	0	No
25178	B4_spa_contigs_30749	6120	Low-quality	12.13	0	No
25179	B4_spa_contigs_30751	6120	Low-quality	12	0	No
25180	B4_spa_contigs_30756	6119	Low-quality	14.86	0	No
25181	B4_spa_contigs_30757	6119	Low-quality	15.82	0	No
25182	B4_spa_contigs_30773	6117	Low-quality	3.96	0	No
25183	B4_spa_contigs_3079	25026	Medium-quality	72.17	0	No
25184	B4_spa_contigs_30790	6115	Low-quality	7.85	0	No
25185	B4_spa_contigs_30888	6104	Low-quality	16.54	0	No
25186	B4_spa_contigs_30913	6100	Low-quality	14.1	0	No
25187	B4_spa_contigs_30959	6094	Low-quality	10.33	0	No
25188	B4_spa_contigs_31021	6086	Low-quality	7	0	No
25189	B4_spa_contigs_31067	6080	Low-quality	6.23	0	No
25190	B4_spa_contigs_31070	6080	Low-quality	7.58	0	No
25191	B4_spa_contigs_3108	24900	Low-quality	12.71	0	No
25192	B4_spa_contigs_31097	6077	Low-quality	14.11	0	No
25193	B4_spa_contigs_31128	6074	Low-quality	2.31	0	No
25194	B4_spa_contigs_31147	6072	Low-quality	3.43	0	No
25195	B4_spa_contigs_31151	6071	Low-quality	8.52	0	No
25196	B4_spa_contigs_31231	6061	Low-quality	12.09	0	No
25197	B4_spa_contigs_31235	6061	Low-quality	3.72	0	No
25198	B4_spa_contigs_31246	6060	Low-quality	3.91	0	No
25199	B4_spa_contigs_3126	24829	Medium-quality	74.14	0	No
25200	B4_spa_contigs_31336	6048	Low-quality	2.93	0	No
25201	B4_spa_contigs_31351_1	5354	Low-quality	13.61	0	Yes
25202	B4_spa_contigs_3139	24726	Low-quality	48.02	0	No
25203	B4_spa_contigs_31453	6033	Low-quality	9.03	0	No
25204	B4_spa_contigs_31477	6030	Low-quality	12.44	0	No
25205	B4_spa_contigs_31503	6028	Low-quality	4.17	0	No
25206	B4_spa_contigs_31527	6026	Low-quality	6.67	0	No
25207	B4_spa_contigs_31534	6025	Low-quality	13.57	0	No
25208	B4_spa_contigs_31543	6024	Low-quality	11.99	0	No
25209	B4_spa_contigs_31545	6024	Low-quality	13.23	0	No
25210	B4_spa_contigs_31562	6021	Low-quality	4.28	0	No
25211	B4_spa_contigs_31577	6020	Low-quality	13.2	0	No
25212	B4_spa_contigs_31588	6019	Low-quality	1.89	0	No
25213	B4_spa_contigs_31640	6014	Low-quality	7.86	0	No
25214	B4_spa_contigs_31699	6007	Low-quality	5.2	0	No
25215	B4_spa_contigs_31711	6006	Low-quality	12.42	0	No
25216	B4_spa_contigs_31735	6004	Low-quality	10.21	0	No
25217	B4_spa_contigs_318	87042	Complete	100	0	No
25218	B4_spa_contigs_31888	5986	Low-quality	5.6	0	No
25219	B4_spa_contigs_3190	24532	Low-quality	24.52	0	No
25220	B4_spa_contigs_31959	5977	Low-quality	8.49	0	No
25221	B4_spa_contigs_31960	5977	Low-quality	12.3	0	No
25222	B4_spa_contigs_31996_1	5610	Low-quality	0.66	0	Yes
25223	B4_spa_contigs_32014	5969	Low-quality	3.42	0	No
25224	B4_spa_contigs_32076	5961	Low-quality	5.3	0	No
25225	B4_spa_contigs_32089	5959	Low-quality	3.33	0	No
25226	B4_spa_contigs_32130	5953	Low-quality	14.15	0	No
25227	B4_spa_contigs_3215_1	18451	Low-quality	24.82	0	Yes
25228	B4_spa_contigs_32186_1	5226	Low-quality	1.41	0	Yes
25229	B4_spa_contigs_3219	24423	Low-quality	47.54	0	No
25230	B4_spa_contigs_32201	5945	Low-quality	1.75	0	No
25231	B4_spa_contigs_32283	5936	Low-quality	13.71	0	No
25232	B4_spa_contigs_32308	5933	Low-quality	12.71	0	No
25233	B4_spa_contigs_3233	24357	Low-quality	10.61	0	No
25234	B4_spa_contigs_32354	5928	Low-quality	4.06	0	No
25235	B4_spa_contigs_32376	5924	Low-quality	13.56	0	No
25236	B4_spa_contigs_32390	5923	Low-quality	12.89	0	No
25237	B4_spa_contigs_3241	24330	Low-quality	33.99	0	No
25238	B4_spa_contigs_32460	5914	Low-quality	0.61	0	No
25239	B4_spa_contigs_32471	5912	Low-quality	4.57	0	No
25240	B4_spa_contigs_32494_1	5541	Low-quality	9.78	0	Yes
25241	B4_spa_contigs_32509	5908	Low-quality	3.49	0	No
25242	B4_spa_contigs_32537	5905	Low-quality	10.22	0	No
25243	B4_spa_contigs_32599	5899	Low-quality	12.19	0	No
25244	B4_spa_contigs_32605	5898	Low-quality	5.23	0	No
25245	B4_spa_contigs_3261	24278	Low-quality	22.85	0	No
25246	B4_spa_contigs_32621	5896	Low-quality	7.56	0	No
25247	B4_spa_contigs_32662	5892	Low-quality	9.78	0	No
25248	B4_spa_contigs_32743	5882	Low-quality	8.82	0	No
25249	B4_spa_contigs_32760	5881	Low-quality	8.48	0	No
25250	B4_spa_contigs_32786	5879	Low-quality	6.76	0	No
25251	B4_spa_contigs_32787	5879	Low-quality	15.05	0	No
25252	B4_spa_contigs_32810	5876	Low-quality	9.8	0	No
25253	B4_spa_contigs_32849	5871	Low-quality	1.07	0	No
25254	B4_spa_contigs_32886	5868	Low-quality	7.33	0	No
25255	B4_spa_contigs_32892	5867	Low-quality	4.69	0	No
25256	B4_spa_contigs_32938	5861	Low-quality	4.31	0	No
25257	B4_spa_contigs_32955	5860	Low-quality	7.68	0	No
25258	B4_spa_contigs_32983	5857	Low-quality	1.69	0	No
25259	B4_spa_contigs_32992	5856	Low-quality	9.24	0	No
25260	B4_spa_contigs_33082	5846	Low-quality	14.1	0	No
25261	B4_spa_contigs_33141	5839	Low-quality	2.98	0	No
25262	B4_spa_contigs_33165	5837	Low-quality	14.28	0	No
25263	B4_spa_contigs_33215	5832	Low-quality	12.61	0	No
25264	B4_spa_contigs_33232	5830	Low-quality	12.86	0	No
25265	B4_spa_contigs_33261	5825	Low-quality	6.98	0	No
25266	B4_spa_contigs_33332	5818	Low-quality	14.54	0	No
25267	B4_spa_contigs_33459	5804	Low-quality	8.83	0	No
25268	B4_spa_contigs_3347	23903	Low-quality	36.69	0	No
25269	B4_spa_contigs_3353	23873	Low-quality	39.8	0	No
25270	B4_spa_contigs_33530	5795	Low-quality	15.25	0	No
25271	B4_spa_contigs_33548	5793	Low-quality	9.5	0	No
25272	B4_spa_contigs_33554	5792	Low-quality	10.93	0	No
25273	B4_spa_contigs_33567	5791	Low-quality	4.63	0	No
25274	B4_spa_contigs_3366	23835	Medium-quality	54.64	0	No
25275	B4_spa_contigs_33665	5780	Low-quality	7.39	0	No
25276	B4_spa_contigs_33670	5779	Low-quality	9.65	0	No
25277	B4_spa_contigs_33676	5779	Low-quality	4.37	0	No
25278	B4_spa_contigs_33737	5772	Low-quality	7.18	0	No
25279	B4_spa_contigs_33750	5771	Low-quality	11.02	0	No
25280	B4_spa_contigs_33763	5770	Low-quality	7.21	0	No
25281	B4_spa_contigs_338_1	30809	Medium-quality	67.49	0	Yes
25282	B4_spa_contigs_33843	5760	Low-quality	9.01	0	No
25283	B4_spa_contigs_33856	5759	Low-quality	0.63	0	No
25284	B4_spa_contigs_33896	5753	Low-quality	9.5	0	No
25285	B4_spa_contigs_33932	5749	Low-quality	8.16	0	No
25286	B4_spa_contigs_33934	5748	Low-quality	8.21	0	No
25287	B4_spa_contigs_33956	5746	Low-quality	3.5	0	No
25288	B4_spa_contigs_34024	5739	Low-quality	12.09	0	No
25289	B4_spa_contigs_34026	5739	Low-quality	12.87	0	No
25290	B4_spa_contigs_34035	5738	Low-quality	6.47	0	No
25291	B4_spa_contigs_34059	5735	Low-quality	14.24	0	No
25292	B4_spa_contigs_34091	5732	Low-quality	13.2	0	No
25293	B4_spa_contigs_34105	5731	Low-quality	15.44	0	No
25294	B4_spa_contigs_34157	5725	Low-quality	10.19	0	No
25295	B4_spa_contigs_34163	5724	Low-quality	10.38	0	No
25296	B4_spa_contigs_34181	5721	Low-quality	12.62	0	No
25297	B4_spa_contigs_3420	23634	Medium-quality	57.89	0	No
25298	B4_spa_contigs_34223	5717	Low-quality	6.09	0	No
25299	B4_spa_contigs_34273	5709	Low-quality	4.03	0	No
25300	B4_spa_contigs_34284	5708	Low-quality	9.52	0	No
25301	B4_spa_contigs_3431	23577	Low-quality	21.4	0	No
25302	B4_spa_contigs_34363	5700	Low-quality	3.22	0	No
25303	B4_spa_contigs_34404	5695	Low-quality	7.46	0	No
25304	B4_spa_contigs_34421	5693	Low-quality	3.18	0	No
25305	B4_spa_contigs_34426	5692	Low-quality	5	0	No
25306	B4_spa_contigs_34435	5691	Low-quality	22.67	0	No
25307	B4_spa_contigs_3445	23510	Low-quality	45.95	0	No
25308	B4_spa_contigs_3448	23499	Low-quality	16.39	0	No
25309	B4_spa_contigs_34503	5683	Low-quality	8.18	0	No
25310	B4_spa_contigs_34563	5677	Low-quality	4.65	0	No
25311	B4_spa_contigs_34565	5677	Low-quality	8.7	0	No
25312	B4_spa_contigs_34569	5677	Low-quality	4.67	0	No
25313	B4_spa_contigs_3457	23459	Low-quality	19.11	0	No
25314	B4_spa_contigs_34611	5672	Low-quality	16.1	0	No
25315	B4_spa_contigs_34653	5667	Low-quality	11.71	0	No
25316	B4_spa_contigs_34711	5662	Low-quality	13.89	0	No
25317	B4_spa_contigs_34724	5661	Low-quality	9.38	0	No
25318	B4_spa_contigs_34728	5660	Low-quality	13.48	0	No
25319	B4_spa_contigs_34729	5660	Low-quality	13.16	0	No
25320	B4_spa_contigs_34743	5658	Low-quality	2.74	0	No
25321	B4_spa_contigs_34776	5657	Low-quality	3.12	0	No
25322	B4_spa_contigs_3479	23365	Medium-quality	65.97	0	No
25323	B4_spa_contigs_34818	5653	Low-quality	12.15	0	No
25324	B4_spa_contigs_34833	5652	Low-quality	2.66	0	No
25325	B4_spa_contigs_34835	5652	Low-quality	6.38	0	No
25326	B4_spa_contigs_34878	5647	Low-quality	10.64	0	No
25327	B4_spa_contigs_34895	5645	Low-quality	9.6	0	No
25328	B4_spa_contigs_3491	23299	Medium-quality	52.56	0	No
25329	B4_spa_contigs_34939	5640	Low-quality	11.26	0	No
25330	B4_spa_contigs_34984	5636	Low-quality	0.28	0	No
25331	B4_spa_contigs_35048	5629	Low-quality	14.82	0	No
25332	B4_spa_contigs_35055	5629	Low-quality	15.42	0	No
25333	B4_spa_contigs_35071	5627	Low-quality	3.91	0	No
25334	B4_spa_contigs_3510	23207	Low-quality	10.32	0	No
25335	B4_spa_contigs_35108_1	5397	Low-quality	2.91	0	Yes
25336	B4_spa_contigs_35158	5619	Low-quality	5.63	0	No
25337	B4_spa_contigs_35165	5618	Low-quality	3.49	0	No
25338	B4_spa_contigs_35227	5612	Low-quality	11.69	0	No
25339	B4_spa_contigs_35290	5605	Low-quality	16.16	0	No
25340	B4_spa_contigs_35303	5603	Low-quality	11.47	0	No
25341	B4_spa_contigs_35342	5600	Low-quality	5.98	0	No
25342	B4_spa_contigs_35377	5595	Low-quality	6.79	0	No
25343	B4_spa_contigs_35480	5584	Low-quality	7.33	0	No
25344	B4_spa_contigs_35499	5582	Low-quality	8.84	0	No
25345	B4_spa_contigs_35515	5581	Low-quality	3.22	0	No
25346	B4_spa_contigs_35532	5579	Low-quality	3.86	0	No
25347	B4_spa_contigs_35641	5567	Low-quality	8.47	0	No
25348	B4_spa_contigs_35656	5567	Low-quality	7.79	0	No
25349	B4_spa_contigs_35662	5566	Low-quality	13.97	0	No
25350	B4_spa_contigs_35703	5562	Low-quality	11.65	0	No
25351	B4_spa_contigs_35706	5561	Low-quality	3.44	0	No
25352	B4_spa_contigs_35732	5559	Low-quality	3.98	0	No
25353	B4_spa_contigs_35822	5549	Low-quality	11.68	0	No
25354	B4_spa_contigs_35844	5547	Low-quality	1.89	0	No
25355	B4_spa_contigs_35849	5547	Low-quality	10.64	0	No
25356	B4_spa_contigs_35850	5547	Low-quality	3.13	0	No
25357	B4_spa_contigs_35852	5547	Low-quality	15.05	0	No
25358	B4_spa_contigs_35872	5545	Low-quality	8.27	0	No
25359	B4_spa_contigs_35893	5543	Low-quality	5.27	0	No
25360	B4_spa_contigs_36071	5526	Low-quality	7.46	0	No
25361	B4_spa_contigs_36072	5526	Low-quality	13.24	0	No
25362	B4_spa_contigs_36087	5525	Low-quality	8.79	0	No
25363	B4_spa_contigs_3610	22852	Low-quality	28.28	0	No
25364	B4_spa_contigs_36112	5522	Low-quality	3.2	0	No
25365	B4_spa_contigs_36132	5519	Low-quality	7.86	0	No
25366	B4_spa_contigs_36134	5519	Low-quality	5.42	0	No
25367	B4_spa_contigs_36151	5518	Low-quality	2.54	0	No
25368	B4_spa_contigs_36155	5518	Low-quality	9.27	0	No
25369	B4_spa_contigs_3616	22833	Medium-quality	51.9	0	No
25370	B4_spa_contigs_36201	5513	Low-quality	4.21	0	No
25371	B4_spa_contigs_36222	5511	Low-quality	28.25	0	No
25372	B4_spa_contigs_36259	5507	Low-quality	5.66	0	No
25373	B4_spa_contigs_36288	5505	Low-quality	3.4	0	No
25374	B4_spa_contigs_36364	5497	Low-quality	10.25	0	No
25375	B4_spa_contigs_36383	5495	Low-quality	9.86	0	No
25376	B4_spa_contigs_36440	5487	Low-quality	5.85	0	No
25377	B4_spa_contigs_36441	5487	Low-quality	1.54	0	No
25378	B4_spa_contigs_3645	22730	Low-quality	25.25	0	No
25379	B4_spa_contigs_36501	5481	Low-quality	13.85	0	No
25380	B4_spa_contigs_36533	5479	Low-quality	2.38	0	No
25381	B4_spa_contigs_36559	5476	Low-quality	5.02	0	No
25382	B4_spa_contigs_36571	5474	Low-quality	8.19	0	No
25383	B4_spa_contigs_36613	5471	Low-quality	4.79	0	No
25384	B4_spa_contigs_3666_1	20870	Low-quality	35.26	0	Yes
25385	B4_spa_contigs_36736	5460	Low-quality	6.89	0	No
25386	B4_spa_contigs_3676	22614	Low-quality	12.87	0	No
25387	B4_spa_contigs_36770	5456	Low-quality	3.56	0	No
25388	B4_spa_contigs_36802	5454	Low-quality	3.15	0	No
25389	B4_spa_contigs_36847	5450	Low-quality	9.56	0	No
25390	B4_spa_contigs_36886	5446	Low-quality	9.31	0	No
25391	B4_spa_contigs_3693	22557	Low-quality	28.3	0	No
25392	B4_spa_contigs_36972	5438	Low-quality	6.86	0	No
25393	B4_spa_contigs_36978	5437	Low-quality	1.14	0	No
25394	B4_spa_contigs_36998	5435	Low-quality	3.44	0	No
25395	B4_spa_contigs_37002	5435	Low-quality	11.71	0	No
25396	B4_spa_contigs_37056	5429	Low-quality	2.44	0	No
25397	B4_spa_contigs_37114	5423	Low-quality	14.97	0	No
25398	B4_spa_contigs_37130	5422	Not-determined	0	0	No
25399	B4_spa_contigs_37133	5422	Low-quality	1.71	0	No
25400	B4_spa_contigs_37186	5417	Low-quality	5.06	0	No
25401	B4_spa_contigs_37225	5414	Low-quality	10.15	0	No
25402	B4_spa_contigs_37268	5409	Low-quality	2	0	No
25403	B4_spa_contigs_37335	5403	Low-quality	9.88	0	No
25404	B4_spa_contigs_3737	22411	Low-quality	28.68	0	No
25405	B4_spa_contigs_37395	5397	Low-quality	6.06	0	No
25406	B4_spa_contigs_37436	5393	Low-quality	13.74	0	No
25407	B4_spa_contigs_37447	5392	Low-quality	17.86	0	No
25408	B4_spa_contigs_37497	5387	Low-quality	12.08	0	No
25409	B4_spa_contigs_37503	5386	Low-quality	2.71	0	No
25410	B4_spa_contigs_3751	22347	Low-quality	28.03	0	No
25411	B4_spa_contigs_37526	5384	Low-quality	11.41	0	No
25412	B4_spa_contigs_37626	5373	Low-quality	11.88	0	No
25413	B4_spa_contigs_37655	5370	Low-quality	4.8	0	No
25414	B4_spa_contigs_37719	5363	Low-quality	4.7	0	No
25415	B4_spa_contigs_37735	5361	Low-quality	2.13	0	No
25416	B4_spa_contigs_3774_1	15628	Low-quality	24.28	0	Yes
25417	B4_spa_contigs_37751	5360	Low-quality	3.47	0	No
25418	B4_spa_contigs_37757	5360	Low-quality	5.87	0	No
25419	B4_spa_contigs_37779	5359	Low-quality	7.9	0	No
25420	B4_spa_contigs_37788	5358	Low-quality	7.49	0	No
25421	B4_spa_contigs_37843	5351	Low-quality	6.41	0	No
25422	B4_spa_contigs_37859	5351	Low-quality	5.76	0	No
25423	B4_spa_contigs_37904	5346	Low-quality	8	0	No
25424	B4_spa_contigs_37921	5344	Low-quality	11.02	0	No
25425	B4_spa_contigs_37995	5337	Low-quality	8.91	0	No
25426	B4_spa_contigs_38054	5332	Low-quality	7.79	0	No
25427	B4_spa_contigs_38065	5331	Low-quality	7.17	0	No
25428	B4_spa_contigs_38139	5325	Low-quality	10.87	0	No
25429	B4_spa_contigs_38194	5319	Low-quality	5.2	0	No
25430	B4_spa_contigs_38223	5317	Low-quality	9.69	0	No
25431	B4_spa_contigs_38238	5316	Low-quality	4.57	0	No
25432	B4_spa_contigs_38283	5313	Low-quality	14.52	0	No
25433	B4_spa_contigs_3838	22065	Low-quality	24.12	0	No
25434	B4_spa_contigs_38414	5301	Low-quality	11.22	0	No
25435	B4_spa_contigs_38458	5296	Low-quality	3.27	0	No
25436	B4_spa_contigs_38459	5296	Low-quality	9.08	0	No
25437	B4_spa_contigs_38466	5295	Low-quality	11.93	0	No
25438	B4_spa_contigs_385	79749	Medium-quality	86.83	0	No
25439	B4_spa_contigs_38609	5283	Low-quality	4.11	0	No
25440	B4_spa_contigs_38645	5281	Low-quality	12.16	0	No
25441	B4_spa_contigs_38699	5277	Low-quality	7.78	0	No
25442	B4_spa_contigs_38746	5273	Low-quality	2.67	0	No
25443	B4_spa_contigs_38768	5271	Low-quality	6.58	0	No
25444	B4_spa_contigs_3880	21923	Low-quality	38.52	0	No
25445	B4_spa_contigs_38805	5267	Low-quality	13.66	0	No
25446	B4_spa_contigs_38823	5265	Low-quality	10.5	0	No
25447	B4_spa_contigs_38834	5264	Low-quality	2.55	0	No
25448	B4_spa_contigs_38836	5264	Low-quality	2.22	0	No
25449	B4_spa_contigs_38880	5260	Low-quality	4.97	0	No
25450	B4_spa_contigs_38907	5258	Low-quality	9.8	0	No
25451	B4_spa_contigs_38918	5257	Low-quality	2.42	0	No
25452	B4_spa_contigs_3893	21898	Low-quality	44.05	0	No
25453	B4_spa_contigs_38938	5255	Low-quality	4	0	No
25454	B4_spa_contigs_38995	5248	Low-quality	4.99	0	No
25455	B4_spa_contigs_39134	5236	Not-determined	0	0	No
25456	B4_spa_contigs_39143	5235	Low-quality	4.71	0	No
25457	B4_spa_contigs_39159	5234	Low-quality	8.59	0	No
25458	B4_spa_contigs_3919	21819	Low-quality	18.49	0	No
25459	B4_spa_contigs_39254	5226	Low-quality	3.16	0	No
25460	B4_spa_contigs_39364	5217	Low-quality	8.82	0	No
25461	B4_spa_contigs_39374	5215	Low-quality	1.29	0	No
25462	B4_spa_contigs_39379	5215	Low-quality	8.34	0	No
25463	B4_spa_contigs_39431	5212	Low-quality	7.08	0	No
25464	B4_spa_contigs_39438	5211	Low-quality	7.42	0	No
25465	B4_spa_contigs_39445	5210	Low-quality	2.81	0	No
25466	B4_spa_contigs_39492	5207	Low-quality	11.64	0	No
25467	B4_spa_contigs_39497	5206	Low-quality	10.43	0	No
25468	B4_spa_contigs_39527	5203	Low-quality	1.59	0	No
25469	B4_spa_contigs_39529	5203	Low-quality	13.17	0	No
25470	B4_spa_contigs_39531	5203	Low-quality	10.78	0	No
25471	B4_spa_contigs_39558	5200	Low-quality	2.4	0	No
25472	B4_spa_contigs_39569	5199	Low-quality	6.14	0	No
25473	B4_spa_contigs_39572	5199	Low-quality	0.51	0	No
25474	B4_spa_contigs_39577	5199	Low-quality	12.37	0	No
25475	B4_spa_contigs_39640	5192	Low-quality	1.71	0	No
25476	B4_spa_contigs_39729	5184	Low-quality	2.86	0	No
25477	B4_spa_contigs_39744	5182	Low-quality	7.48	0	No
25478	B4_spa_contigs_3976	21650	Low-quality	40.8	0	No
25479	B4_spa_contigs_39775	5180	Low-quality	3.91	0	No
25480	B4_spa_contigs_39823	5176	Low-quality	1.4	0	No
25481	B4_spa_contigs_39846	5175	Low-quality	5.32	0	No
25482	B4_spa_contigs_3987_1	17927	Low-quality	15.72	0	Yes
25483	B4_spa_contigs_39901	5171	Low-quality	2.75	0	No
25484	B4_spa_contigs_39942	5167	Low-quality	2.57	0	No
25485	B4_spa_contigs_39962	5165	Low-quality	4.72	0	No
25486	B4_spa_contigs_39981	5163	Low-quality	4.62	0	No
25487	B4_spa_contigs_4	430216	High-quality	100	0	No
25488	B4_spa_contigs_40060	5156	Low-quality	5.59	0	No
25489	B4_spa_contigs_40103	5153	Low-quality	6.96	0	No
25490	B4_spa_contigs_40117	5152	Low-quality	10.32	0	No
25491	B4_spa_contigs_40176	5147	Low-quality	3.03	0	No
25492	B4_spa_contigs_40187	5146	High-quality	100	0	No
25493	B4_spa_contigs_402_1	7659	Low-quality	7.2	59.96	Yes
25494	B4_spa_contigs_40213	5144	Low-quality	4.07	0	No
25495	B4_spa_contigs_4024	21493	Low-quality	49.98	0	No
25496	B4_spa_contigs_40263	5139	Low-quality	6.33	0	No
25497	B4_spa_contigs_40328	5134	Low-quality	10.22	0	No
25498	B4_spa_contigs_4034	21455	Low-quality	43.52	0	No
25499	B4_spa_contigs_40345	5133	Low-quality	13.35	0	No
25500	B4_spa_contigs_40362	5132	Low-quality	1.63	0	No
25501	B4_spa_contigs_40378	5131	Low-quality	3.73	0	No
25502	B4_spa_contigs_40410	5129	Low-quality	12.46	0	No
25503	B4_spa_contigs_40436	5127	Low-quality	8.69	0	No
25504	B4_spa_contigs_40476	5123	Low-quality	3.13	0	No
25505	B4_spa_contigs_40494	5122	Low-quality	4.8	0	No
25506	B4_spa_contigs_40526	5119	Low-quality	21.2	0	No
25507	B4_spa_contigs_40544	5118	Low-quality	6.68	0	No
25508	B4_spa_contigs_40557	5117	Low-quality	13.65	0	No
25509	B4_spa_contigs_40558	5117	Low-quality	2.23	0	No
25510	B4_spa_contigs_40577	5116	Low-quality	2.88	0	No
25511	B4_spa_contigs_4058	21360	Low-quality	48.63	0	No
25512	B4_spa_contigs_40590	5115	Low-quality	9.11	0	No
25513	B4_spa_contigs_40601	5114	Low-quality	8.97	0	No
25514	B4_spa_contigs_40615	5113	Low-quality	13.54	0	No
25515	B4_spa_contigs_40639	5111	Low-quality	5.44	0	No
25516	B4_spa_contigs_40715	5105	Low-quality	5.67	0	No
25517	B4_spa_contigs_40720	5104	Low-quality	8.77	0	No
25518	B4_spa_contigs_40821	5098	Low-quality	19.83	0	No
25519	B4_spa_contigs_4088	21246	Low-quality	11.37	0	No
25520	B4_spa_contigs_40909	5091	Low-quality	11.44	0	No
25521	B4_spa_contigs_40944	5088	Low-quality	13.91	0	No
25522	B4_spa_contigs_41046	5080	Low-quality	2.98	0	No
25523	B4_spa_contigs_41081	5078	Low-quality	3.53	0	No
25524	B4_spa_contigs_41095	5077	Low-quality	0.77	0	No
25525	B4_spa_contigs_41099	5076	Low-quality	3.91	0	No
25526	B4_spa_contigs_41101	5076	Low-quality	8.51	0	No
25527	B4_spa_contigs_41113	5075	Low-quality	6.66	0	No
25528	B4_spa_contigs_41136	5073	Low-quality	4.38	0	No
25529	B4_spa_contigs_41145	5073	Low-quality	8.47	0	No
25530	B4_spa_contigs_41203	5069	Low-quality	8.21	0	No
25531	B4_spa_contigs_41212	5068	Low-quality	2.15	0	No
25532	B4_spa_contigs_41302	5061	Low-quality	9.66	0	No
25533	B4_spa_contigs_41337	5058	Low-quality	2.54	0	No
25534	B4_spa_contigs_41372	5055	Low-quality	11.82	0	No
25535	B4_spa_contigs_414	76815	Complete	100	0	No
25536	B4_spa_contigs_41410	5052	Low-quality	1.74	0	No
25537	B4_spa_contigs_41436	5051	Low-quality	7.74	0	No
25538	B4_spa_contigs_41546	5042	Low-quality	36.16	0	No
25539	B4_spa_contigs_41658	5035	Low-quality	12.75	0	No
25540	B4_spa_contigs_41666	5034	Low-quality	3.86	0	No
25541	B4_spa_contigs_41678	5033	Low-quality	8.01	0	No
25542	B4_spa_contigs_41681	5032	Low-quality	3.5	0	No
25543	B4_spa_contigs_41756	5026	Low-quality	1.32	0	No
25544	B4_spa_contigs_41757	5026	Low-quality	4.67	0	No
25545	B4_spa_contigs_4186	20953	Low-quality	18.83	0	No
25546	B4_spa_contigs_41888	5017	Low-quality	11.28	0	No
25547	B4_spa_contigs_41898	5016	Low-quality	11.23	0	No
25548	B4_spa_contigs_41911	5015	Low-quality	6.68	0	No
25549	B4_spa_contigs_41935	5013	Low-quality	3.53	0	No
25550	B4_spa_contigs_41983	5010	Low-quality	2.35	0	No
25551	B4_spa_contigs_42	199044	High-quality	100	0	No
25552	B4_spa_contigs_42020	5007	Low-quality	5.99	0	No
25553	B4_spa_contigs_42079	5002	Low-quality	8.6	0	No
25554	B4_spa_contigs_42106	5000	Low-quality	12.86	0	No
25555	B4_spa_contigs_4213	20883	Low-quality	13.51	0	No
25556	B4_spa_contigs_4227	20842	Low-quality	40.69	0	No
25557	B4_spa_contigs_4230	20834	Low-quality	10.59	0	No
25558	B4_spa_contigs_425	75630	Low-quality	35.52	0	No
